Gen	MaxFit	AvgFit	Diversity
46983	0.1122	0.1054	6.76e-03
46984	0.1103	0.1054	4.91e-03
46985	0.1115	0.1054	6.15e-03
46986	0.1109	0.1053	5.62e-03
46987	0.1115	0.1054	6.10e-03
46988	0.1109	0.1054	5.56e-03
46989	0.1103	0.1051	5.14e-03
46990	0.1109	0.1051	5.84e-03
46991	0.1115	0.1047	6.82e-03
46992	0.1122	0.1052	7.01e-03
46993	0.1128	0.1051	7.66e-03
46994	0.1128	0.1052	7.56e-03
46995	0.1128	0.1045	8.27e-03
46996	0.1115	0.1049	6.65e-03
46997	0.1109	0.1049	6.03e-03
46998	0.1103	0.1050	5.24e-03
46999	0.1109	0.1049	5.99e-03
47000	0.1090	0.1045	4.51e-03
47001	0.1097	0.1047	4.91e-03
47002	0.1103	0.1042	6.10e-03
47003	0.1103	0.1038	6.45e-03
47004	0.1103	0.1032	7.11e-03
47005	0.1109	0.1036	7.29e-03
47006	0.1097	0.1040	5.67e-03
47007	0.1103	0.1042	6.11e-03
47008	0.1122	0.1044	7.81e-03
47009	0.1115	0.1045	7.03e-03
47010	0.1109	0.1053	5.58e-03
47011	0.1103	0.1050	5.27e-03
47012	0.1109	0.1051	5.81e-03
47013	0.1109	0.1054	5.54e-03
47014	0.1109	0.1051	5.84e-03
47015	0.1109	0.1048	6.10e-03
47016	0.1103	0.1038	6.45e-03
47017	0.1097	0.1052	4.41e-03
47018	0.1103	0.1052	5.05e-03
47019	0.1122	0.1051	7.05e-03
47020	0.1109	0.1054	5.48e-03
47021	0.1115	0.1057	5.89e-03
47022	0.1122	0.1056	6.60e-03
47023	0.1109	0.1049	6.06e-03
47024	0.1122	0.1051	7.05e-03
47025	0.1128	0.1055	7.30e-03
47026	0.1128	0.1063	6.53e-03
47027	0.1122	0.1057	6.44e-03
47028	0.1134	0.1060	7.44e-03
47029	0.1134	0.1059	7.57e-03
47030	0.1128	0.1062	6.63e-03
47031	0.1122	0.1076	4.54e-03
47032	0.1128	0.1068	5.99e-03
47033	0.1128	0.1063	6.49e-03
47034	0.1128	0.1056	7.24e-03
47035	0.1128	0.1054	7.36e-03
47036	0.1122	0.1059	6.28e-03
47037	0.1122	0.1054	6.75e-03
47038	0.1103	0.1049	5.39e-03
47039	0.1103	0.1053	4.98e-03
47040	0.1109	0.1060	4.92e-03
47041	0.1115	0.1067	4.88e-03
47042	0.1115	0.1062	5.31e-03
47043	0.1115	0.1062	5.39e-03
47044	0.1122	0.1059	6.31e-03
47045	0.1122	0.1051	7.06e-03
47046	0.1115	0.1051	6.47e-03
47047	0.1122	0.1054	6.77e-03
47048	0.1128	0.1054	7.43e-03
47049	0.1122	0.1054	6.82e-03
47050	0.1122	0.1045	7.62e-03
47051	0.1115	0.1054	6.10e-03
47052	0.1122	0.1055	6.69e-03
47053	0.1122	0.1050	7.14e-03
47054	0.1109	0.1049	6.03e-03
47055	0.1134	0.1051	8.35e-03
47056	0.1122	0.1054	6.74e-03
47057	0.1160	0.1052	1.08e-02
47058	0.1115	0.1040	7.52e-03
47059	0.1109	0.1041	6.78e-03
47060	0.1109	0.1035	7.43e-03
47061	0.1109	0.1035	7.41e-03
47062	0.1115	0.1037	7.82e-03
47063	0.1109	0.1034	7.54e-03
47064	0.1103	0.1037	6.55e-03
47065	0.1097	0.1038	5.82e-03
47066	0.1109	0.1034	7.46e-03
47067	0.1103	0.1037	6.61e-03
47068	0.1109	0.1046	6.31e-03
47069	0.1103	0.1048	5.48e-03
47070	0.1109	0.1051	5.84e-03
47071	0.1103	0.1053	5.00e-03
47072	0.1103	0.1042	6.09e-03
47073	0.1103	0.1039	6.38e-03
47074	0.1090	0.1037	5.29e-03
47075	0.1090	0.1038	5.19e-03
47076	0.1097	0.1034	6.25e-03
47077	0.1103	0.1036	6.66e-03
47078	0.1109	0.1040	6.88e-03
47079	0.1109	0.1037	7.25e-03
47080	0.1115	0.1037	7.81e-03
47081	0.1109	0.1030	7.88e-03
47082	0.1103	0.1030	7.31e-03
47083	0.1097	0.1023	7.32e-03
47084	0.1084	0.1023	6.05e-03
47085	0.1103	0.1023	7.96e-03
47086	0.1090	0.1023	6.67e-03
47087	0.1103	0.1019	8.38e-03
47088	0.1090	0.1014	7.58e-03
47089	0.1078	0.1019	5.87e-03
47090	0.1097	0.1027	6.93e-03
47091	0.1071	0.1018	5.36e-03
47092	0.1071	0.1009	6.22e-03
47093	0.1071	0.1009	6.25e-03
47094	0.1071	0.1009	6.19e-03
47095	0.1078	0.1010	6.75e-03
47096	0.1071	0.1016	5.56e-03
47097	0.1071	0.1018	5.28e-03
47098	0.1071	0.1019	5.25e-03
47099	0.1084	0.1019	6.53e-03
47100	0.1090	0.1012	7.85e-03
47101	0.1065	0.1012	5.30e-03
47102	0.1052	0.1002	5.00e-03
47103	0.1065	0.1004	6.15e-03
47104	0.1052	0.0995	5.76e-03
47105	0.1052	0.0996	5.67e-03
47106	0.1065	0.0999	6.58e-03
47107	0.1071	0.1000	7.12e-03
47108	0.1084	0.0999	8.51e-03
47109	0.1084	0.0997	8.71e-03
47110	0.1071	0.0989	8.26e-03
47111	0.1065	0.0989	7.59e-03
47112	0.1090	0.0993	9.77e-03
47113	0.1084	0.0989	9.45e-03
47114	0.1065	0.0990	7.49e-03
47115	0.1084	0.0987	9.70e-03
47116	0.1071	0.0982	8.93e-03
47117	0.1052	0.0980	7.25e-03
47118	0.1059	0.0990	6.91e-03
47119	0.1059	0.0988	7.10e-03
47120	0.1065	0.0991	7.38e-03
47121	0.1071	0.0985	8.67e-03
47122	0.1059	0.0984	7.49e-03
47123	0.1046	0.0982	6.40e-03
47124	0.1046	0.0980	6.66e-03
47125	0.1046	0.0966	7.97e-03
47126	0.1040	0.0968	7.19e-03
47127	0.1046	0.0968	7.78e-03
47128	0.1033	0.0958	7.52e-03
47129	0.1033	0.0958	7.55e-03
47130	0.1021	0.0962	5.89e-03
47131	0.1033	0.0967	6.61e-03
47132	0.1040	0.0969	7.04e-03
47133	0.1021	0.0959	6.15e-03
47134	0.1033	0.0964	6.91e-03
47135	0.1040	0.0956	8.38e-03
47136	0.1046	0.0959	8.69e-03
47137	0.1040	0.0957	8.28e-03
47138	0.1040	0.0958	8.18e-03
47139	0.1059	0.0956	1.03e-02
47140	0.1040	0.0950	8.99e-03
47141	0.1046	0.0948	9.80e-03
47142	0.1052	0.0958	9.39e-03
47143	0.1040	0.0958	8.17e-03
47144	0.1033	0.0951	8.24e-03
47145	0.1033	0.0950	8.31e-03
47146	0.1021	0.0951	7.00e-03
47147	0.1021	0.0959	6.16e-03
47148	0.1027	0.0968	5.93e-03
47149	0.1027	0.0972	5.54e-03
47150	0.1033	0.0978	5.59e-03
47151	0.1033	0.0975	5.88e-03
47152	0.1033	0.0978	5.52e-03
47153	0.1027	0.0982	4.54e-03
47154	0.1033	0.0983	5.09e-03
47155	0.1027	0.0983	4.38e-03
47156	0.1027	0.0982	4.55e-03
47157	0.1027	0.0982	4.55e-03
47158	0.1021	0.0980	4.06e-03
47159	0.1033	0.0984	4.94e-03
47160	0.1021	0.0983	3.74e-03
47161	0.1027	0.0985	4.25e-03
47162	0.1033	0.0987	4.66e-03
47163	0.1021	0.0982	3.85e-03
47164	0.1033	0.0984	4.93e-03
47165	0.1040	0.0987	5.31e-03
47166	0.1046	0.0984	6.24e-03
47167	0.1033	0.0981	5.23e-03
47168	0.1040	0.0988	5.19e-03
47169	0.1040	0.0991	4.83e-03
47170	0.1052	0.0989	6.31e-03
47171	0.1027	0.0988	3.97e-03
47172	0.1040	0.0988	5.16e-03
47173	0.1027	0.0991	3.64e-03
47174	0.1040	0.0992	4.75e-03
47175	0.1052	0.0991	6.13e-03
47176	0.1040	0.0988	5.21e-03
47177	0.1040	0.0980	5.96e-03
47178	0.1027	0.0977	5.06e-03
47179	0.1033	0.0979	5.50e-03
47180	0.1033	0.0979	5.41e-03
47181	0.1040	0.0982	5.75e-03
47182	0.1059	0.0988	7.10e-03
47183	0.1059	0.0989	6.99e-03
47184	0.1059	0.0992	6.69e-03
47185	0.1065	0.0992	7.32e-03
47186	0.1059	0.0986	7.25e-03
47187	0.1046	0.0982	6.37e-03
47188	0.1033	0.0984	4.98e-03
47189	0.1033	0.0983	5.02e-03
47190	0.1033	0.0986	4.78e-03
47191	0.1033	0.0985	4.87e-03
47192	0.1033	0.0981	5.29e-03
47193	0.1040	0.0974	6.58e-03
47194	0.1052	0.0978	7.40e-03
47195	0.1052	0.0986	6.64e-03
47196	0.1059	0.0988	7.03e-03
47197	0.1059	0.0994	6.51e-03
47198	0.1065	0.0997	6.80e-03
47199	0.1071	0.1001	7.07e-03
47200	0.1071	0.1008	6.32e-03
47201	0.1071	0.1015	5.65e-03
47202	0.1071	0.1018	5.30e-03
47203	0.1071	0.1016	5.54e-03
47204	0.1084	0.1020	6.36e-03
47205	0.1084	0.1022	6.21e-03
47206	0.1090	0.1020	7.01e-03
47207	0.1071	0.1018	5.36e-03
47208	0.1084	0.1017	6.68e-03
47209	0.1078	0.1020	5.76e-03
47210	0.1090	0.1026	6.47e-03
47211	0.1071	0.1024	4.73e-03
47212	0.1065	0.1025	3.98e-03
47213	0.1065	0.1028	3.69e-03
47214	0.1078	0.1031	4.65e-03
47215	0.1084	0.1028	5.62e-03
47216	0.1084	0.1033	5.05e-03
47217	0.1084	0.1027	5.69e-03
47218	0.1090	0.1035	5.55e-03
47219	0.1097	0.1039	5.72e-03
47220	0.1084	0.1031	5.29e-03
47221	0.1090	0.1028	6.17e-03
47222	0.1097	0.1029	6.75e-03
47223	0.1097	0.1027	6.99e-03
47224	0.1097	0.1029	6.76e-03
47225	0.1090	0.1034	5.67e-03
47226	0.1084	0.1026	5.80e-03
47227	0.1090	0.1026	6.39e-03
47228	0.1084	0.1019	6.46e-03
47229	0.1084	0.1020	6.43e-03
47230	0.1084	0.1023	6.09e-03
47231	0.1078	0.1014	6.35e-03
47232	0.1065	0.1009	5.56e-03
47233	0.1071	0.1014	5.71e-03
47234	0.1078	0.1018	5.91e-03
47235	0.1090	0.1022	6.80e-03
47236	0.1090	0.1024	6.66e-03
47237	0.1084	0.1025	5.92e-03
47238	0.1078	0.1021	5.64e-03
47239	0.1078	0.1025	5.22e-03
47240	0.1084	0.1021	6.29e-03
47241	0.1084	0.1013	7.13e-03
47242	0.1090	0.1012	7.77e-03
47243	0.1084	0.1019	6.50e-03
47244	0.1084	0.1020	6.36e-03
47245	0.1109	0.1027	8.24e-03
47246	0.1084	0.1028	5.60e-03
47247	0.1078	0.1025	5.26e-03
47248	0.1078	0.1025	5.27e-03
47249	0.1090	0.1025	6.56e-03
47250	0.1103	0.1030	7.28e-03
47251	0.1078	0.1029	4.87e-03
47252	0.1090	0.1031	5.89e-03
47253	0.1097	0.1031	6.53e-03
47254	0.1097	0.1036	6.06e-03
47255	0.1090	0.1034	5.59e-03
47256	0.1084	0.1040	4.43e-03
47257	0.1090	0.1045	4.56e-03
47258	0.1090	0.1047	4.33e-03
47259	0.1090	0.1055	3.50e-03
47260	0.1097	0.1056	4.09e-03
47261	0.1109	0.1061	4.85e-03
47262	0.1103	0.1061	4.16e-03
47263	0.1115	0.1061	5.45e-03
47264	0.1115	0.1069	4.65e-03
47265	0.1128	0.1071	5.73e-03
47266	0.1115	0.1062	5.29e-03
47267	0.1122	0.1065	5.71e-03
47268	0.1115	0.1067	4.84e-03
47269	0.1115	0.1059	5.62e-03
47270	0.1122	0.1065	5.63e-03
47271	0.1109	0.1066	4.33e-03
47272	0.1115	0.1059	5.60e-03
47273	0.1109	0.1056	5.30e-03
47274	0.1115	0.1063	5.28e-03
47275	0.1122	0.1067	5.46e-03
47276	0.1122	0.1067	5.48e-03
47277	0.1128	0.1066	6.17e-03
47278	0.1128	0.1066	6.25e-03
47279	0.1134	0.1068	6.62e-03
47280	0.1122	0.1072	5.00e-03
47281	0.1128	0.1071	5.69e-03
47282	0.1128	0.1067	6.11e-03
47283	0.1115	0.1065	5.04e-03
47284	0.1134	0.1068	6.68e-03
47285	0.1134	0.1071	6.32e-03
47286	0.1134	0.1071	6.37e-03
47287	0.1134	0.1075	5.96e-03
47288	0.1141	0.1079	6.14e-03
47289	0.1122	0.1078	4.42e-03
47290	0.1122	0.1079	4.29e-03
47291	0.1134	0.1077	5.70e-03
47292	0.1128	0.1069	5.93e-03
47293	0.1134	0.1068	6.62e-03
47294	0.1128	0.1064	6.38e-03
47295	0.1122	0.1064	5.73e-03
47296	0.1128	0.1064	6.44e-03
47297	0.1128	0.1063	6.52e-03
47298	0.1134	0.1058	7.68e-03
47299	0.1134	0.1054	8.02e-03
47300	0.1109	0.1050	5.92e-03
47301	0.1115	0.1053	6.23e-03
47302	0.1115	0.1057	5.83e-03
47303	0.1122	0.1070	5.22e-03
47304	0.1122	0.1066	5.52e-03
47305	0.1122	0.1061	6.12e-03
47306	0.1122	0.1060	6.18e-03
47307	0.1122	0.1061	6.11e-03
47308	0.1122	0.1055	6.70e-03
47309	0.1122	0.1048	7.32e-03
47310	0.1122	0.1050	7.17e-03
47311	0.1128	0.1048	7.99e-03
47312	0.1122	0.1051	7.10e-03
47313	0.1115	0.1044	7.18e-03
47314	0.1141	0.1047	9.35e-03
47315	0.1115	0.1040	7.57e-03
47316	0.1097	0.1042	5.41e-03
47317	0.1103	0.1037	6.54e-03
47318	0.1103	0.1031	7.14e-03
47319	0.1097	0.1026	7.04e-03
47320	0.1084	0.1028	5.60e-03
47321	0.1128	0.1035	9.27e-03
47322	0.1115	0.1037	7.79e-03
47323	0.1115	0.1037	7.83e-03
47324	0.1128	0.1043	8.53e-03
47325	0.1122	0.1040	8.14e-03
47326	0.1115	0.1049	6.65e-03
47327	0.1128	0.1055	7.27e-03
47328	0.1141	0.1059	8.14e-03
47329	0.1128	0.1062	6.58e-03
47330	0.1128	0.1064	6.44e-03
47331	0.1128	0.1059	6.85e-03
47332	0.1128	0.1069	5.86e-03
47333	0.1115	0.1064	5.17e-03
47334	0.1122	0.1064	5.73e-03
47335	0.1122	0.1061	6.08e-03
47336	0.1115	0.1058	5.77e-03
47337	0.1103	0.1056	4.69e-03
47338	0.1109	0.1065	4.43e-03
47339	0.1115	0.1069	4.65e-03
47340	0.1115	0.1066	4.93e-03
47341	0.1115	0.1067	4.82e-03
47342	0.1128	0.1073	5.49e-03
47343	0.1128	0.1073	5.53e-03
47344	0.1115	0.1067	4.84e-03
47345	0.1109	0.1068	4.15e-03
47346	0.1115	0.1061	5.45e-03
47347	0.1109	0.1061	4.84e-03
47348	0.1122	0.1067	5.47e-03
47349	0.1109	0.1065	4.41e-03
47350	0.1122	0.1072	5.00e-03
47351	0.1128	0.1070	5.83e-03
47352	0.1128	0.1069	5.89e-03
47353	0.1134	0.1068	6.66e-03
47354	0.1115	0.1063	5.29e-03
47355	0.1122	0.1065	5.68e-03
47356	0.1134	0.1072	6.27e-03
47357	0.1128	0.1072	5.64e-03
47358	0.1134	0.1073	6.10e-03
47359	0.1134	0.1070	6.43e-03
47360	0.1134	0.1072	6.23e-03
47361	0.1134	0.1073	6.09e-03
47362	0.1134	0.1078	5.60e-03
47363	0.1141	0.1086	5.44e-03
47364	0.1147	0.1084	6.26e-03
47365	0.1147	0.1083	6.36e-03
47366	0.1141	0.1087	5.35e-03
47367	0.1141	0.1079	6.16e-03
47368	0.1153	0.1081	7.19e-03
47369	0.1147	0.1082	6.49e-03
47370	0.1147	0.1076	7.05e-03
47371	0.1134	0.1065	6.97e-03
47372	0.1141	0.1065	7.57e-03
47373	0.1128	0.1073	5.49e-03
47374	0.1134	0.1066	6.87e-03
47375	0.1147	0.1064	8.28e-03
47376	0.1147	0.1064	8.34e-03
47377	0.1141	0.1065	7.59e-03
47378	0.1141	0.1068	7.31e-03
47379	0.1134	0.1061	7.38e-03
47380	0.1109	0.1051	5.84e-03
47381	0.1115	0.1058	5.77e-03
47382	0.1122	0.1055	6.63e-03
47383	0.1109	0.1052	5.67e-03
47384	0.1109	0.1052	5.74e-03
47385	0.1115	0.1053	6.24e-03
47386	0.1109	0.1051	5.80e-03
47387	0.1115	0.1055	6.02e-03
47388	0.1122	0.1051	7.12e-03
47389	0.1115	0.1050	6.55e-03
47390	0.1109	0.1050	5.92e-03
47391	0.1109	0.1049	5.97e-03
47392	0.1103	0.1049	5.41e-03
47393	0.1109	0.1057	5.21e-03
47394	0.1109	0.1062	4.75e-03
47395	0.1128	0.1064	6.44e-03
47396	0.1109	0.1062	4.76e-03
47397	0.1115	0.1055	6.00e-03
47398	0.1109	0.1053	5.61e-03
47399	0.1097	0.1048	4.83e-03
47400	0.1122	0.1052	7.01e-03
47401	0.1115	0.1047	6.80e-03
47402	0.1103	0.1048	5.51e-03
47403	0.1103	0.1046	5.71e-03
47404	0.1103	0.1042	6.07e-03
47405	0.1103	0.1041	6.23e-03
47406	0.1115	0.1041	7.47e-03
47407	0.1109	0.1042	6.70e-03
47408	0.1090	0.1037	5.35e-03
47409	0.1103	0.1042	6.10e-03
47410	0.1097	0.1044	5.30e-03
47411	0.1103	0.1047	5.53e-03
47412	0.1109	0.1052	5.72e-03
47413	0.1109	0.1057	5.25e-03
47414	0.1115	0.1055	6.00e-03
47415	0.1128	0.1057	7.12e-03
47416	0.1128	0.1061	6.70e-03
47417	0.1128	0.1056	7.17e-03
47418	0.1122	0.1059	6.31e-03
47419	0.1115	0.1061	5.46e-03
47420	0.1115	0.1062	5.31e-03
47421	0.1109	0.1063	4.57e-03
47422	0.1122	0.1067	5.46e-03
47423	0.1097	0.1057	3.91e-03
47424	0.1122	0.1057	6.48e-03
47425	0.1115	0.1060	5.56e-03
47426	0.1122	0.1060	6.19e-03
47427	0.1122	0.1057	6.51e-03
47428	0.1109	0.1058	5.15e-03
47429	0.1109	0.1056	5.26e-03
47430	0.1115	0.1059	5.66e-03
47431	0.1115	0.1050	6.50e-03
47432	0.1109	0.1047	6.24e-03
47433	0.1109	0.1046	6.35e-03
47434	0.1109	0.1051	5.80e-03
47435	0.1115	0.1046	6.93e-03
47436	0.1115	0.1044	7.11e-03
47437	0.1122	0.1055	6.67e-03
47438	0.1122	0.1068	5.36e-03
47439	0.1122	0.1073	4.86e-03
47440	0.1141	0.1073	6.72e-03
47441	0.1134	0.1080	5.48e-03
47442	0.1147	0.1085	6.19e-03
47443	0.1141	0.1082	5.87e-03
47444	0.1134	0.1086	4.87e-03
47445	0.1134	0.1091	4.29e-03
47446	0.1141	0.1089	5.12e-03
47447	0.1134	0.1087	4.73e-03
47448	0.1128	0.1087	4.10e-03
47449	0.1134	0.1081	5.38e-03
47450	0.1128	0.1079	4.95e-03
47451	0.1122	0.1076	4.60e-03
47452	0.1128	0.1068	6.01e-03
47453	0.1128	0.1068	6.05e-03
47454	0.1128	0.1070	5.83e-03
47455	0.1128	0.1074	5.43e-03
47456	0.1128	0.1076	5.19e-03
47457	0.1122	0.1074	4.76e-03
47458	0.1134	0.1075	5.96e-03
47459	0.1147	0.1076	7.05e-03
47460	0.1134	0.1073	6.13e-03
47461	0.1122	0.1072	4.93e-03
47462	0.1122	0.1073	4.86e-03
47463	0.1128	0.1075	5.29e-03
47464	0.1122	0.1074	4.82e-03
47465	0.1122	0.1076	4.60e-03
47466	0.1122	0.1072	4.92e-03
47467	0.1128	0.1069	5.87e-03
47468	0.1115	0.1071	4.44e-03
47469	0.1115	0.1075	4.04e-03
47470	0.1122	0.1077	4.52e-03
47471	0.1122	0.1075	4.72e-03
47472	0.1128	0.1077	5.14e-03
47473	0.1134	0.1078	5.61e-03
47474	0.1147	0.1081	6.60e-03
47475	0.1166	0.1088	7.82e-03
47476	0.1172	0.1081	9.13e-03
47477	0.1141	0.1078	6.25e-03
47478	0.1153	0.1073	8.00e-03
47479	0.1147	0.1068	7.85e-03
47480	0.1147	0.1071	7.63e-03
47481	0.1147	0.1073	7.43e-03
47482	0.1147	0.1070	7.68e-03
47483	0.1128	0.1057	7.05e-03
47484	0.1122	0.1057	6.43e-03
47485	0.1128	0.1061	6.69e-03
47486	0.1122	0.1062	5.96e-03
47487	0.1128	0.1059	6.88e-03
47488	0.1134	0.1064	7.01e-03
47489	0.1141	0.1067	7.36e-03
47490	0.1128	0.1061	6.71e-03
47491	0.1128	0.1060	6.81e-03
47492	0.1134	0.1062	7.26e-03
47493	0.1134	0.1066	6.87e-03
47494	0.1134	0.1070	6.46e-03
47495	0.1141	0.1074	6.69e-03
47496	0.1128	0.1072	5.65e-03
47497	0.1128	0.1064	6.43e-03
47498	0.1115	0.1060	5.52e-03
47499	0.1122	0.1059	6.26e-03
47500	0.1128	0.1054	7.38e-03
47501	0.1128	0.1055	7.33e-03
47502	0.1115	0.1048	6.77e-03
47503	0.1122	0.1051	7.10e-03
47504	0.1115	0.1065	5.01e-03
47505	0.1122	0.1065	5.66e-03
47506	0.1122	0.1063	5.85e-03
47507	0.1141	0.1058	8.30e-03
47508	0.1134	0.1048	8.65e-03
47509	0.1122	0.1049	7.29e-03
47510	0.1103	0.1041	6.15e-03
47511	0.1109	0.1049	6.06e-03
47512	0.1109	0.1043	6.66e-03
47513	0.1115	0.1047	6.87e-03
47514	0.1115	0.1047	6.88e-03
47515	0.1115	0.1047	6.88e-03
47516	0.1109	0.1046	6.28e-03
47517	0.1103	0.1039	6.42e-03
47518	0.1109	0.1039	6.98e-03
47519	0.1109	0.1034	7.51e-03
47520	0.1097	0.1018	7.87e-03
47521	0.1103	0.1015	8.76e-03
47522	0.1109	0.1011	9.80e-03
47523	0.1115	0.1007	1.08e-02
47524	0.1122	0.1004	1.18e-02
47525	0.1109	0.1005	1.04e-02
47526	0.1115	0.1008	1.07e-02
47527	0.1128	0.1022	1.07e-02
47528	0.1134	0.1024	1.10e-02
47529	0.1134	0.1035	9.95e-03
47530	0.1122	0.1027	9.43e-03
47531	0.1147	0.1019	1.28e-02
47532	0.1122	0.1019	1.03e-02
47533	0.1122	0.1024	9.73e-03
47534	0.1115	0.1029	8.64e-03
47535	0.1109	0.1033	7.57e-03
47536	0.1103	0.1031	7.16e-03
47537	0.1097	0.1022	7.42e-03
47538	0.1103	0.1021	8.20e-03
47539	0.1097	0.1026	7.01e-03
47540	0.1103	0.1043	5.95e-03
47541	0.1103	0.1043	5.96e-03
47542	0.1109	0.1041	6.80e-03
47543	0.1115	0.1045	7.01e-03
47544	0.1122	0.1052	7.01e-03
47545	0.1115	0.1058	5.71e-03
47546	0.1122	0.1060	6.16e-03
47547	0.1122	0.1061	6.05e-03
47548	0.1128	0.1059	6.89e-03
47549	0.1128	0.1063	6.54e-03
47550	0.1115	0.1055	6.07e-03
47551	0.1115	0.1058	5.73e-03
47552	0.1122	0.1064	5.77e-03
47553	0.1134	0.1066	6.82e-03
47554	0.1134	0.1059	7.51e-03
47555	0.1153	0.1056	9.68e-03
47556	0.1141	0.1057	8.39e-03
47557	0.1160	0.1055	1.04e-02
47558	0.1128	0.1045	8.29e-03
47559	0.1128	0.1050	7.76e-03
47560	0.1128	0.1065	6.34e-03
47561	0.1134	0.1060	7.45e-03
47562	0.1141	0.1058	8.26e-03
47563	0.1147	0.1059	8.78e-03
47564	0.1122	0.1047	7.44e-03
47565	0.1122	0.1052	6.99e-03
47566	0.1128	0.1055	7.35e-03
47567	0.1128	0.1065	6.26e-03
47568	0.1134	0.1074	6.00e-03
47569	0.1134	0.1075	5.94e-03
47570	0.1134	0.1071	6.36e-03
47571	0.1134	0.1064	6.98e-03
47572	0.1134	0.1067	6.73e-03
47573	0.1141	0.1069	7.12e-03
47574	0.1128	0.1059	6.85e-03
47575	0.1128	0.1062	6.64e-03
47576	0.1122	0.1058	6.39e-03
47577	0.1128	0.1059	6.89e-03
47578	0.1122	0.1061	6.12e-03
47579	0.1115	0.1058	5.71e-03
47580	0.1134	0.1064	7.00e-03
47581	0.1122	0.1060	6.21e-03
47582	0.1115	0.1056	5.96e-03
47583	0.1115	0.1057	5.84e-03
47584	0.1109	0.1056	5.31e-03
47585	0.1115	0.1052	6.33e-03
47586	0.1115	0.1047	6.86e-03
47587	0.1109	0.1046	6.32e-03
47588	0.1103	0.1044	5.93e-03
47589	0.1115	0.1048	6.75e-03
47590	0.1109	0.1044	6.53e-03
47591	0.1109	0.1037	7.23e-03
47592	0.1128	0.1033	9.54e-03
47593	0.1109	0.1032	7.70e-03
47594	0.1090	0.1031	5.91e-03
47595	0.1097	0.1020	7.63e-03
47596	0.1097	0.1022	7.41e-03
47597	0.1078	0.1023	5.45e-03
47598	0.1103	0.1022	8.05e-03
47599	0.1084	0.1025	5.91e-03
47600	0.1084	0.1028	5.55e-03
47601	0.1090	0.1024	6.63e-03
47602	0.1090	0.1025	6.51e-03
47603	0.1084	0.1024	5.95e-03
47604	0.1084	0.1026	5.79e-03
47605	0.1090	0.1024	6.60e-03
47606	0.1090	0.1019	7.09e-03
47607	0.1090	0.1030	6.02e-03
47608	0.1103	0.1038	6.52e-03
47609	0.1103	0.1034	6.91e-03
47610	0.1097	0.1039	5.72e-03
47611	0.1103	0.1042	6.09e-03
47612	0.1109	0.1043	6.56e-03
47613	0.1109	0.1045	6.36e-03
47614	0.1097	0.1042	5.47e-03
47615	0.1103	0.1046	5.69e-03
47616	0.1109	0.1051	5.80e-03
47617	0.1109	0.1053	5.60e-03
47618	0.1103	0.1050	5.25e-03
47619	0.1103	0.1052	5.11e-03
47620	0.1109	0.1048	6.13e-03
47621	0.1109	0.1046	6.26e-03
47622	0.1109	0.1046	6.33e-03
47623	0.1109	0.1049	5.97e-03
47624	0.1115	0.1046	6.98e-03
47625	0.1097	0.1042	5.44e-03
47626	0.1097	0.1043	5.37e-03
47627	0.1103	0.1045	5.80e-03
47628	0.1103	0.1043	5.94e-03
47629	0.1103	0.1043	6.00e-03
47630	0.1103	0.1043	6.00e-03
47631	0.1103	0.1049	5.35e-03
47632	0.1115	0.1053	6.27e-03
47633	0.1115	0.1057	5.84e-03
47634	0.1122	0.1061	6.10e-03
47635	0.1128	0.1066	6.20e-03
47636	0.1134	0.1061	7.31e-03
47637	0.1134	0.1065	6.97e-03
47638	0.1141	0.1071	6.92e-03
47639	0.1134	0.1068	6.60e-03
47640	0.1141	0.1068	7.26e-03
47641	0.1134	0.1073	6.16e-03
47642	0.1128	0.1069	5.93e-03
47643	0.1122	0.1072	4.99e-03
47644	0.1122	0.1076	4.53e-03
47645	0.1122	0.1076	4.54e-03
47646	0.1128	0.1085	4.26e-03
47647	0.1147	0.1084	6.33e-03
47648	0.1134	0.1082	5.18e-03
47649	0.1147	0.1084	6.28e-03
47650	0.1153	0.1085	6.78e-03
47651	0.1141	0.1077	6.37e-03
47652	0.1147	0.1079	6.79e-03
47653	0.1134	0.1077	5.77e-03
47654	0.1147	0.1080	6.71e-03
47655	0.1147	0.1083	6.40e-03
47656	0.1153	0.1081	7.20e-03
47657	0.1134	0.1080	5.41e-03
47658	0.1141	0.1081	5.97e-03
47659	0.1147	0.1081	6.63e-03
47660	0.1147	0.1087	6.02e-03
47661	0.1141	0.1081	5.99e-03
47662	0.1160	0.1084	7.60e-03
47663	0.1160	0.1086	7.38e-03
47664	0.1166	0.1086	7.95e-03
47665	0.1153	0.1082	7.14e-03
47666	0.1160	0.1087	7.23e-03
47667	0.1153	0.1081	7.24e-03
47668	0.1147	0.1073	7.40e-03
47669	0.1166	0.1072	9.43e-03
47670	0.1166	0.1070	9.63e-03
47671	0.1197	0.1073	1.24e-02
47672	0.1166	0.1073	9.32e-03
47673	0.1141	0.1075	6.56e-03
47674	0.1166	0.1078	8.82e-03
47675	0.1160	0.1074	8.51e-03
47676	0.1147	0.1073	7.36e-03
47677	0.1153	0.1077	7.59e-03
47678	0.1153	0.1073	7.99e-03
47679	0.1160	0.1066	9.39e-03
47680	0.1160	0.1066	9.33e-03
