Gen	FittestString____	MaxFit	AvgFit	Diversity
2796	To beIor nEW tovDe	0.7222	0.7222	-1.33e-15
2797	To beCor nEW towDe	0.7222	0.7217	5.56e-04
2798	To beCor nFW toNDe	0.7222	0.7219	2.78e-04
2799	To beCor nFW tovDe	0.7222	0.7222	-1.33e-15
2800	To beCor nFW towDe	0.7222	0.7219	2.78e-04
2801	To beCor nFW towDe	0.7222	0.7219	2.78e-04
2802	To beCor nFW topDe	0.7222	0.7219	2.78e-04
2803	To beCor nFW tovOe	0.7222	0.7214	8.33e-04
2804	To beCor nEW toNDe	0.7222	0.7222	-1.33e-15
2805	To beCor noW towDe	0.7778	0.7219	5.58e-02
2806	To beCor noW towDe	0.7778	0.7214	5.64e-02
2807	To beCor noW towDe	0.7778	0.7225	5.53e-02
2808	To beCor noW towDe	0.7778	0.7231	5.47e-02
2809	To beCor noW towDe	0.7778	0.7228	5.50e-02
2810	To beCor noW towDe	0.7778	0.7225	5.53e-02
2811	To beCor noW towDe	0.7778	0.7242	5.36e-02
2812	To beCor noW tovoe	0.7778	0.7256	5.22e-02
2813	To beCor noW towDe	0.7778	0.7242	5.36e-02
2814	To beCor noW tovoe	0.7778	0.7253	5.25e-02
2815	To beCor noW tovDe	0.7778	0.7256	5.22e-02
2816	To beCor noW tovDe	0.7778	0.7236	5.42e-02
2817	To beCor noW tovDe	0.7778	0.7250	5.28e-02
2818	To beCor noW towDe	0.7778	0.7258	5.19e-02
2819	To beCor noW towFe	0.7778	0.7264	5.14e-02
2820	To beCor noW tovFe	0.7778	0.7289	4.89e-02
2821	To beCor noW towDe	0.7778	0.7294	4.83e-02
2822	To beCor noW towFe	0.7778	0.7267	5.11e-02
2823	To beCor noW towoe	0.7778	0.7281	4.97e-02
2824	To beCor noW towDe	0.7778	0.7294	4.83e-02
2825	To beCor noW towDe	0.7778	0.7275	5.03e-02
2826	To beCor noW towoe	0.7778	0.7311	4.67e-02
2827	To beCor noW towDe	0.7778	0.7317	4.61e-02
2828	To beCor noW tovFe	0.7778	0.7353	4.25e-02
2829	To beCor noW tovFe	0.7778	0.7356	4.22e-02
2830	To beCor noW towDe	0.7778	0.7394	3.83e-02
2831	To beCor noW towDe	0.7778	0.7433	3.44e-02
2832	To beCor noW topDe	0.7778	0.7450	3.28e-02
2833	To beCor noW tovDe	0.7778	0.7503	2.75e-02
2834	To beCor noW toNDe	0.7778	0.7533	2.44e-02
2835	To beCor noW towFe	0.7778	0.7564	2.14e-02
2836	To beCor noW towDe	0.7778	0.7578	2.00e-02
2837	To beCor noW tovDe	0.7778	0.7608	1.69e-02
2838	To beCor noW towDe	0.7778	0.7625	1.53e-02
2839	To beCor noW towDe	0.7778	0.7669	1.08e-02
2840	To beCor noW tovse	0.7778	0.7703	7.50e-03
2841	To beCor noW towDe	0.7778	0.7694	8.33e-03
2842	To beCor noW tovDe	0.7778	0.7689	8.89e-03
2843	To beCor noW towDe	0.7778	0.7706	7.22e-03
2844	To beCor noW towse	0.7778	0.7722	5.56e-03
2845	To beCor noW tovFe	0.7778	0.7728	5.00e-03
2846	To beCor noW tovFe	0.7778	0.7711	6.67e-03
2847	To beCor noW tovDe	0.7778	0.7683	9.44e-03
2848	To beCor noW toNoe	0.7778	0.7703	7.50e-03
2849	To beCor noW towDe	0.7778	0.7722	5.56e-03
2850	To beCor noW towDe	0.7778	0.7728	5.00e-03
2851	To beCor noW tovFe	0.7778	0.7736	4.17e-03
2852	To beCor noW tovoe	0.7778	0.7739	3.89e-03
2853	To beCor noW tovFe	0.7778	0.7756	2.22e-03
2854	To beCor noW towDe	0.7778	0.7769	8.33e-04
2855	To beCor noW towDe	0.7778	0.7775	2.78e-04
2856	To beCor noW tovFe	0.7778	0.7778	-1.11e-16
2857	To beCor noW towDe	0.7778	0.7775	2.78e-04
2858	To beCor noW towDe	0.7778	0.7769	8.33e-04
2859	To beCor noW tovFe	0.7778	0.7767	1.11e-03
2860	To beCor noW toNDe	0.7778	0.7778	-1.11e-16
2861	To beCor noW towDe	0.7778	0.7769	8.33e-04
2862	To beCor noW tovFe	0.7778	0.7772	5.56e-04
2863	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2864	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2865	To beCor noW tovFe	0.7778	0.7775	2.78e-04
2866	To beCor noW towoe	0.7778	0.7778	-1.11e-16
2867	To beCor noW towoe	0.7778	0.7769	8.33e-04
2868	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2869	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2870	To beCor noW towoe	0.7778	0.7775	2.78e-04
2871	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2872	To beCor noW towFe	0.7778	0.7778	-1.11e-16
2873	To beCor noW towoe	0.7778	0.7767	1.11e-03
2874	To beCor noW towDe	0.7778	0.7772	5.56e-04
2875	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2876	To beCor noW towoe	0.7778	0.7761	1.67e-03
2877	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2878	To beCor noW towDe	0.7778	0.7772	5.56e-04
2879	To beCor noW tovle	0.7778	0.7775	2.78e-04
2880	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2881	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2882	To beCor noW towoe	0.7778	0.7778	-1.11e-16
2883	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2884	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2885	To beCor noW towoe	0.7778	0.7775	2.78e-04
2886	To beCor noW tovFe	0.7778	0.7769	8.33e-04
2887	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2888	To beCor noW towDe	0.7778	0.7778	-1.11e-16
2889	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2890	To beCor noW towFe	0.7778	0.7775	2.78e-04
2891	To beCor noW towle	0.7778	0.7778	-1.11e-16
2892	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2893	To beCor noW tovFe	0.7778	0.7775	2.78e-04
2894	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2895	To beCor noW towDe	0.7778	0.7778	-1.11e-16
2896	To beCor noW towle	0.7778	0.7772	5.56e-04
2897	To beCor noW towFe	0.7778	0.7778	-1.11e-16
2898	To beCor noW towFe	0.7778	0.7775	2.78e-04
2899	To beCor noW tovoe	0.7778	0.7767	1.11e-03
2900	To beCor noW tovle	0.7778	0.7772	5.56e-04
2901	To beCor noW tovoe	0.7778	0.7772	5.56e-04
2902	To beCor noW towoe	0.7778	0.7778	-1.11e-16
2903	To beCor noW tovoe	0.7778	0.7772	5.56e-04
2904	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2905	To beCor noW towFe	0.7778	0.7772	5.56e-04
2906	To beCor noW towDe	0.7778	0.7769	8.33e-04
2907	To beCor noW towFe	0.7778	0.7772	5.56e-04
2908	To beCor noW tovle	0.7778	0.7767	1.11e-03
2909	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2910	To beCor noW towFe	0.7778	0.7778	-1.11e-16
2911	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2912	To beCor noW tovle	0.7778	0.7775	2.78e-04
2913	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2914	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2915	To beCor noW tovle	0.7778	0.7775	2.78e-04
2916	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2917	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2918	To beCor noW towDe	0.7778	0.7778	-1.11e-16
2919	To beCor noW towDe	0.7778	0.7778	-1.11e-16
2920	To beCor noW tovle	0.7778	0.7772	5.56e-04
2921	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2922	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2923	To beCor noW towDe	0.7778	0.7769	8.33e-04
2924	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2925	To beCor noW tovoe	0.7778	0.7772	5.56e-04
2926	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2927	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2928	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2929	To beCor noW tovle	0.7778	0.7775	2.78e-04
2930	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2931	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2932	To beCor noW tovoe	0.7778	0.7775	2.78e-04
2933	To beCor noW towDe	0.7778	0.7772	5.56e-04
2934	To beCor noW tovle	0.7778	0.7772	5.56e-04
2935	To beCor noW towDe	0.7778	0.7764	1.39e-03
2936	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2937	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2938	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2939	To beCor noW towDe	0.7778	0.7769	8.33e-04
2940	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2941	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2942	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2943	To beCor noW tovle	0.7778	0.7775	2.78e-04
2944	To beCor noW towDe	0.7778	0.7778	-1.11e-16
2945	To beCor noW towle	0.7778	0.7775	2.78e-04
2946	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2947	To beCor noW towDe	0.7778	0.7775	2.78e-04
2948	To beCor noW tovle	0.7778	0.7769	8.33e-04
2949	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2950	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2951	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2952	To beCor noW towDe	0.7778	0.7772	5.56e-04
2953	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2954	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2955	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2956	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2957	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2958	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2959	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2960	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2961	To beCor noW tovle	0.7778	0.7772	5.56e-04
2962	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2963	To beCor noW tovle	0.7778	0.7772	5.56e-04
2964	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2965	To beCor noW towDe	0.7778	0.7775	2.78e-04
2966	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2967	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2968	To beCor noW tovDe	0.7778	0.7764	1.39e-03
2969	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2970	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2971	To beCor noW tovle	0.7778	0.7778	-1.11e-16
2972	To beCor noW towDe	0.7778	0.7772	5.56e-04
2973	To beCor noW tovle	0.7778	0.7772	5.56e-04
2974	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2975	To beCor noW tovle	0.7778	0.7778	-1.11e-16
2976	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2977	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2978	To beCor noW towDe	0.7778	0.7772	5.56e-04
2979	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2980	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2981	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2982	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2983	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2984	To beCor noW tovDe	0.7778	0.7764	1.39e-03
2985	To beCor noW tovDe	0.7778	0.7767	1.11e-03
2986	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2987	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2988	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2989	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2990	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2991	To beCor noW tovDe	0.7778	0.7769	8.33e-04
2992	To beCor noW toyDe	0.7778	0.7775	2.78e-04
2993	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2994	To beCor noW tovDe	0.7778	0.7772	5.56e-04
2995	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2996	To beCor noW tovle	0.7778	0.7772	5.56e-04
2997	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
2998	To beCor noW tovDe	0.7778	0.7775	2.78e-04
2999	To beCor noW towDe	0.7778	0.7775	2.78e-04
3000	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3001	To beCor noW tovle	0.7778	0.7775	2.78e-04
3002	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3003	To beCor noW towDe	0.7778	0.7772	5.56e-04
3004	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3005	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3006	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3007	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3008	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3009	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3010	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3011	To beCor noW tovle	0.7778	0.7775	2.78e-04
3012	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3013	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3014	To beCor noW toyDe	0.7778	0.7778	-1.11e-16
3015	To beCor noW tovle	0.7778	0.7769	8.33e-04
3016	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3017	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3018	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3019	To beCor noW tovle	0.7778	0.7772	5.56e-04
3020	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3021	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3022	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3023	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3024	To beCor noW tovHe	0.7778	0.7772	5.56e-04
3025	To beCor noW toyDe	0.7778	0.7761	1.67e-03
3026	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3027	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3028	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3029	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3030	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3031	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3032	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3033	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3034	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3035	To beCor noW towDe	0.7778	0.7775	2.78e-04
3036	To beCor noW towDe	0.7778	0.7772	5.56e-04
3037	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3038	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3039	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3040	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3041	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3042	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3043	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3044	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3045	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3046	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3047	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3048	To beCor noW towDe	0.7778	0.7772	5.56e-04
3049	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3050	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3051	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3052	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3053	To beCor noW towDe	0.7778	0.7772	5.56e-04
3054	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3055	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3056	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3057	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3058	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3059	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3060	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3061	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3062	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3063	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3064	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3065	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3066	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3067	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3068	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3069	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3070	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3071	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3072	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3073	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3074	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3075	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3076	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3077	To beCor noW tovYe	0.7778	0.7778	-1.11e-16
3078	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3079	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3080	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3081	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3082	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3083	To beCor noL tovDe	0.7778	0.7772	5.56e-04
3084	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3085	To beCor noW tovYe	0.7778	0.7775	2.78e-04
3086	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3087	To beCor noW tooDe	0.7778	0.7775	2.78e-04
3088	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3089	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3090	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3091	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3092	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3093	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3094	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3095	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3096	To beCor noW tooDe	0.7778	0.7775	2.78e-04
3097	To beCor noL tovDe	0.7778	0.7767	1.11e-03
3098	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3099	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3100	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3101	To beCor noW tozDe	0.7778	0.7764	1.39e-03
3102	To beCor noW tooDe	0.7778	0.7772	5.56e-04
3103	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3104	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3105	To beCor noW tooDe	0.7778	0.7778	-1.11e-16
3106	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3107	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3108	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3109	To beCor noL tovfe	0.7778	0.7775	2.78e-04
3110	To beCor noW tooce	0.7778	0.7769	8.33e-04
3111	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3112	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3113	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3114	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3115	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3116	To beCor noL tovDe	0.7778	0.7778	-1.11e-16
3117	To beCor noW tovpe	0.7778	0.7772	5.56e-04
3118	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3119	To beCor noL tovDe	0.7778	0.7767	1.11e-03
3120	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3121	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3122	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3123	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3124	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3125	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3126	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3127	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3128	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3129	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3130	To beCor noW tovpe	0.7778	0.7772	5.56e-04
3131	To beCor noO tovDe	0.7778	0.7778	-1.11e-16
3132	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3133	To beCor noW tozpe	0.7778	0.7775	2.78e-04
3134	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3135	To beCor noW tovpe	0.7778	0.7778	-1.11e-16
3136	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3137	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3138	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3139	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3140	To beCor noO tovDe	0.7778	0.7769	8.33e-04
3141	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3142	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3143	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3144	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3145	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3146	To beCor noW tovpe	0.7778	0.7775	2.78e-04
3147	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3148	To beCor noL tozpe	0.7778	0.7775	2.78e-04
3149	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3150	To beCor noL tozDe	0.7778	0.7772	5.56e-04
3151	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3152	To beCor noL tozDe	0.7778	0.7772	5.56e-04
3153	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3154	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3155	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3156	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3157	To beCor noW tozDe	0.7778	0.7778	-1.11e-16
3158	To beCor noL tozDe	0.7778	0.7775	2.78e-04
3159	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3160	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3161	To beCor noW tovte	0.7778	0.7775	2.78e-04
3162	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3163	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3164	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3165	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3166	To beCor noL tozDe	0.7778	0.7778	-1.11e-16
3167	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3168	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3169	To beCor noL tovDe	0.7778	0.7772	5.56e-04
3170	To beCor noL tozDe	0.7778	0.7778	-1.11e-16
3171	To beCor noL tozDe	0.7778	0.7772	5.56e-04
3172	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3173	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3174	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3175	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3176	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3177	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3178	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3179	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3180	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3181	To beCor noL tovDe	0.7778	0.7769	8.33e-04
3182	To beCor noL tovDe	0.7778	0.7772	5.56e-04
3183	To beCor noW tovpe	0.7778	0.7772	5.56e-04
3184	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3185	To beCor noW toGDe	0.7778	0.7775	2.78e-04
3186	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3187	To beCor noL tovpe	0.7778	0.7772	5.56e-04
3188	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3189	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3190	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3191	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3192	To beCor noL toGDe	0.7778	0.7764	1.39e-03
3193	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3194	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3195	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3196	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3197	To beCor noL tovDe	0.7778	0.7775	2.78e-04
3198	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3199	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3200	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3201	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3202	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3203	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3204	To beCor noW tozDe	0.7778	0.7775	2.78e-04
3205	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3206	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3207	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3208	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3209	To beCor noL tozDe	0.7778	0.7778	-1.11e-16
3210	To beCor noW toGDe	0.7778	0.7772	5.56e-04
3211	To beCor noL toGDe	0.7778	0.7769	8.33e-04
3212	To beCor noL tovDe	0.7778	0.7772	5.56e-04
3213	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3214	To beCor noL toGDe	0.7778	0.7778	-1.11e-16
3215	To beCor noL toGDe	0.7778	0.7772	5.56e-04
3216	To beCor noL tovDe	0.7778	0.7772	5.56e-04
3217	To beCor noL toGDe	0.7778	0.7775	2.78e-04
3218	To beCor noW tovDe	0.7778	0.7767	1.11e-03
3219	To beCor noL tovDe	0.7778	0.7767	1.11e-03
3220	To beCor noL toGDe	0.7778	0.7778	-1.11e-16
3221	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3222	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3223	To beCor noL torDe	0.7778	0.7767	1.11e-03
3224	To beCor noL toGDe	0.7778	0.7778	-1.11e-16
3225	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3226	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3227	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3228	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3229	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3230	To beCor noW tozDe	0.7778	0.7772	5.56e-04
3231	To beCor noW tozDe	0.7778	0.7778	-1.11e-16
3232	To beCor noL tozDe	0.7778	0.7778	-1.11e-16
3233	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3234	To beCor noL toGDe	0.7778	0.7764	1.39e-03
3235	To beCor noW torDe	0.7778	0.7769	8.33e-04
3236	To beCor noW torDe	0.7778	0.7775	2.78e-04
3237	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3238	To beCor noW tovDe	0.7778	0.7769	8.33e-04
3239	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3240	To beCor noL tozDe	0.7778	0.7769	8.33e-04
3241	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3242	To beCor noW tovDe	0.7778	0.7775	2.78e-04
3243	To beCor noW tovDe	0.7778	0.7772	5.56e-04
3244	To beCor noW tovDe	0.7778	0.7778	-1.11e-16
3245	To beCor noL tovDe	0.7778	0.7769	8.33e-04
3246	To beCor noW tovDe	0.7778	0.7772	5.56e-04
