Gen	FittestString____	MaxFit	AvgFit	Diversity
1592	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1593	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1594	ERiOifxKCeFuUYcAFu	0.0000	0.0000	2.12e-21
1595	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1596	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1597	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1598	ERiOqfxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1599	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1600	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1601	ERiOqfxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1602	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1603	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1604	EviOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1605	ERiOqfxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1606	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1607	ERiOifxKCeFuUOcA u	0.0000	0.0000	2.12e-21
1608	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1609	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1610	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1611	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1612	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1613	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1614	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1615	ERiOifNKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1616	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1617	ERiOioxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1618	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1619	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1620	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1621	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1622	ERiOqfxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1623	EeiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1624	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1625	ERiOqfxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1626	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1627	EReOifWKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1628	ERiOifMKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1629	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1630	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1631	EqiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1632	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1633	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1634	EeiOifxKCeFsUOcAFu	0.0000	0.0000	2.12e-21
1635	EeiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1636	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1637	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1638	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1639	EeiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1640	ERiOifWKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1641	EeiOifWKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1642	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1643	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1644	ERiOifxKCeFEUOcAFu	0.0000	0.0000	2.12e-21
1645	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1646	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1647	ERiOifxKneFuUOcAFu	0.0000	0.0000	2.12e-21
1648	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1649	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1650	ERiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1651	EeiOifxKCeFuUOcAFu	0.0000	0.0000	2.12e-21
1652	EoiOifxKCeFuUOcAFu	0.0556	0.0003	5.53e-02
1653	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1654	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1655	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1656	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1657	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1658	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1659	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1660	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1661	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1662	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1663	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1664	ERiOifxKneVuUOcAAu	0.0000	0.0000	2.12e-21
1665	ERiOifxKneFuUOcAAu	0.0000	0.0000	2.12e-21
1666	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1667	ERiOifxKnnFuUOcAAu	0.0556	0.0003	5.53e-02
1668	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1669	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1670	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1671	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1672	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1673	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1674	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1675	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1676	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1677	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1678	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1679	ER OifxKneFuUOcAAT	0.0556	0.0003	5.53e-02
1680	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1681	ERBOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1682	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1683	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1684	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1685	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1686	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1687	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1688	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1689	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1690	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1691	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1692	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1693	ERiOifxKneFuUOzAAT	0.0000	0.0000	2.12e-21
1694	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1695	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1696	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1697	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1698	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1699	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1700	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1701	ERiOifxKneFuUOzAAT	0.0000	0.0000	2.12e-21
1702	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1703	ERBOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1704	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1705	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1706	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1707	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1708	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1709	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1710	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1711	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1712	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1713	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1714	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1715	ERBOifTKneFuzOcAAT	0.0000	0.0000	2.12e-21
1716	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1717	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1718	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1719	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1720	ERBOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1721	ERiOifxKneFuUOzAAT	0.0000	0.0000	2.12e-21
1722	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1723	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1724	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1725	ERiOifxKneFuzOcAAT	0.0000	0.0000	2.12e-21
1726	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1727	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1728	ERiOifxKneFuzOclAT	0.0000	0.0000	2.12e-21
1729	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1730	ERiOifxKneFuUOcAAT	0.0000	0.0000	2.12e-21
1731	ERiOifxKneFuUOoAAT	0.0556	0.0003	5.53e-02
1732	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1733	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1734	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1735	ERiOKfxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1736	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1737	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1738	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1739	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1740	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1741	ERiOifxKBeFuUOcAbT	0.0556	0.0003	5.53e-02
1742	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1743	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1744	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1745	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1746	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1747	EqiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1748	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1749	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1750	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1751	ERiOifxKBnFuUOcAAT	0.0556	0.0006	5.50e-02
1752	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1753	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1754	ER OifxKBeFuUOcAAT	0.0556	0.0003	5.53e-02
1755	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1756	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1757	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1758	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1759	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1760	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1761	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1762	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1763	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1764	ERiOifoKBeFuUOcAAT	0.0556	0.0003	5.53e-02
1765	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1766	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1767	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1768	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1769	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1770	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1771	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1772	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1773	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1774	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1775	ERiOefxKBeFuUOcAAT	0.0556	0.0003	5.53e-02
1776	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1777	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1778	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1779	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1780	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1781	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1782	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1783	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1784	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1785	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1786	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1787	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1788	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1789	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1790	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1791	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1792	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1793	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1794	ERaOifxKBeLuUOcAAT	0.0000	0.0000	2.12e-21
1795	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1796	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1797	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1798	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1799	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1800	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1801	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1802	ERiOifhKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1803	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1804	ERaOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1805	ERiOifxKBeFuUOcAgT	0.0000	0.0000	2.12e-21
1806	ERiQifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1807	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1808	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1809	ERQOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1810	EmiOifxKBeFuTOcAAT	0.0000	0.0000	2.12e-21
1811	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1812	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1813	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1814	ERiOifxKBQFuUOcAAT	0.0000	0.0000	2.12e-21
1815	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1816	ERiOifxKBQFuUOcAAT	0.0000	0.0000	2.12e-21
1817	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1818	EmiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1819	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1820	ERiOifxKBeFueOcAAT	0.0000	0.0000	2.12e-21
1821	EmiOifxKBeFuTOcAAT	0.0000	0.0000	2.12e-21
1822	ERiOifxKBeFuUOcAgT	0.0000	0.0000	2.12e-21
1823	EmiOifxKAeFuUOcAAT	0.0000	0.0000	2.12e-21
1824	ERiOifxKBQFuUOcAAT	0.0000	0.0000	2.12e-21
1825	ERiOifxKBeFuUOcAgT	0.0000	0.0000	2.12e-21
1826	ERiOifxKAeFuUOcAAT	0.0000	0.0000	2.12e-21
1827	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1828	ERiOifxKBeLuUOcAAT	0.0000	0.0000	2.12e-21
1829	ERiOifxKAeFuTOcAAN	0.0000	0.0000	2.12e-21
1830	ERiOifxKBeFuUOccAT	0.0000	0.0000	2.12e-21
1831	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1832	ERiOifxKBeFuUOcAgW	0.0000	0.0000	2.12e-21
1833	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1834	ERiOifxKBeLuUOcAAT	0.0000	0.0000	2.12e-21
1835	ERiOifxKBeFuUOcAgT	0.0000	0.0000	2.12e-21
1836	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1837	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1838	ERiOifxKAeFuUOcAAT	0.0000	0.0000	2.12e-21
1839	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1840	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1841	ERiOifxKAeFuUOcAAT	0.0000	0.0000	2.12e-21
1842	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1843	ERiOifxKBeLuUOcAAT	0.0000	0.0000	2.12e-21
1844	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1845	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1846	ERiOifxKAeFuUOcAAT	0.0000	0.0000	2.12e-21
1847	EmiOiAxKBeLuUOcAAT	0.0000	0.0000	2.12e-21
1848	EmiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1849	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1850	EmiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1851	ERiOifxSBeFuUOcAAT	0.0000	0.0000	2.12e-21
1852	ERiOifxKBeFuUOcAAT	0.0000	0.0000	2.12e-21
1853	ERiOifxKBeLuUOccAT	0.0000	0.0000	2.12e-21
1854	ERiOi xKAeLuUOcAAT	0.0556	0.0003	5.53e-02
1855	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1856	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1857	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1858	ER OifxKAeLuUOcAAT	0.0556	0.0003	5.53e-02
1859	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1860	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1861	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1862	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1863	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1864	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1865	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1866	ERiOifxKAeuuUOcAAT	0.0000	0.0000	2.12e-21
1867	ERiOifxKAeuuUOcAAT	0.0000	0.0000	2.12e-21
1868	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1869	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1870	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1871	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1872	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1873	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1874	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1875	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1876	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1877	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1878	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1879	ERiOifxKweLuUOcAAT	0.0000	0.0000	2.12e-21
1880	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1881	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1882	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1883	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1884	ERiOifxKAeLuUOcAAM	0.0000	0.0000	2.12e-21
1885	ERiOifxKAeLuUOcAAT	0.0000	0.0000	2.12e-21
1886	ERiOifxKAeLuUOc AT	0.0556	0.0003	5.53e-02
1887	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1888	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1889	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1890	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1891	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1892	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1893	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1894	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1895	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1896	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1897	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1898	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1899	ERiOifxKAeLuUocAAC	0.0000	0.0000	2.12e-21
1900	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1901	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1902	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1903	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1904	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1905	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1906	ERiOifxKAeLuUocAAC	0.0000	0.0000	2.12e-21
1907	rRiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1908	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1909	ERiOifxKAeLuUocAAC	0.0000	0.0000	2.12e-21
1910	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1911	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1912	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1913	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1914	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1915	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1916	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1917	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1918	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1919	ERiOifxKAeLuUocAAC	0.0000	0.0000	2.12e-21
1920	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1921	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1922	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1923	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1924	ERiLifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1925	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1926	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1927	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1928	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1929	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1930	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1931	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1932	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1933	ERiOifxKARLuUocAAT	0.0000	0.0000	2.12e-21
1934	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1935	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1936	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1937	ERiOifxKXeLuUocAAT	0.0000	0.0000	2.12e-21
1938	ERiOifxKXeLuUocAAT	0.0000	0.0000	2.12e-21
1939	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1940	XRiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1941	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1942	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1943	ERiOifxKAeLuNocAAT	0.0000	0.0000	2.12e-21
1944	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1945	XRiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1946	ERiOifxKXeLuUocAAT	0.0000	0.0000	2.12e-21
1947	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1948	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1949	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1950	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1951	ERiOifxKAeLuNocAAT	0.0000	0.0000	2.12e-21
1952	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1953	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1954	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1955	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1956	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1957	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1958	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1959	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1960	ERiOifsKAeLuUocAAT	0.0000	0.0000	2.12e-21
1961	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
1962	ERiOifxKAeLuNocAAT	0.0000	0.0000	2.12e-21
1963	ERiOifxKAeLuUocAAT	0.0000	0.0000	2.12e-21
